textid	text	pair	weak	strong	label
1389	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark town with a drink nearby.	location	town	neutral
1390	A man and a woman inside of a dark town with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	town	entailment
1391	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark garden with a drink nearby.	location	garden	neutral
1392	A man and a woman inside of a dark garden with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	garden	entailment
1393	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark meadow with a drink nearby.	location	meadow	neutral
1394	A man and a woman inside of a dark meadow with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	meadow	entailment
1399	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark backyard with a drink nearby.	location	backyard	neutral
1400	A man and a woman inside of a dark backyard with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	backyard	entailment
1401	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark laboratory with a drink nearby.	location	laboratory	neutral
1402	A man and a woman inside of a dark laboratory with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	laboratory	entailment
1403	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark lab with a drink nearby.	location	lab	neutral
1404	A man and a woman inside of a dark lab with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	lab	entailment
1405	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark slum with a drink nearby.	location	slum	neutral
1406	A man and a woman inside of a dark slum with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	slum	entailment
1407	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark studio with a drink nearby.	location	studio	neutral
1408	A man and a woman inside of a dark studio with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	studio	entailment
1409	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark cemetery with a drink nearby.	location	cemetery	neutral
1410	A man and a woman inside of a dark cemetery with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	cemetery	entailment
1411	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark jungle with a drink nearby.	location	jungle	neutral
1412	A man and a woman inside of a dark jungle with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	jungle	entailment
1413	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark bakery with a drink nearby.	location	bakery	neutral
1414	A man and a woman inside of a dark bakery with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	bakery	entailment
1415	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark playground with a drink nearby.	location	playground	neutral
1416	A man and a woman inside of a dark playground with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	playground	entailment
1417	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark orchard with a drink nearby.	location	orchard	neutral
1418	A man and a woman inside of a dark orchard with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	orchard	entailment
1419	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark farm with a drink nearby.	location	farm	neutral
1420	A man and a woman inside of a dark farm with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	farm	entailment
1421	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark station with a drink nearby.	location	station	neutral
1422	A man and a woman inside of a dark station with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	station	entailment
1423	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark campsite with a drink nearby.	location	campsite	neutral
1424	A man and a woman inside of a dark campsite with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	campsite	entailment
1425	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark theater with a drink nearby.	location	theater	neutral
1426	A man and a woman inside of a dark theater with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	theater	entailment
1427	A man is posing while sitting with a weapon beside him.	A man is posing while sitting with a revolver beside him.	weapon	revolver	neutral
1428	A man is posing while sitting with a revolver beside him.	A man is posing while sitting with a weapon beside him.	weapon	revolver	entailment
1429	A man is posing while sitting with a weapon beside him.	A man is posing while sitting with a knife beside him.	weapon	knife	neutral
1430	A man is posing while sitting with a knife beside him.	A man is posing while sitting with a weapon beside him.	weapon	knife	entailment
1435	A man is posing while sitting with a weapon beside him.	A man is posing while sitting with a dagger beside him.	weapon	dagger	neutral
1436	A man is posing while sitting with a dagger beside him.	A man is posing while sitting with a weapon beside him.	weapon	dagger	entailment
1441	A man is posing while sitting with a weapon beside him.	A man is posing while sitting with a sword beside him.	weapon	sword	neutral
1442	A man is posing while sitting with a sword beside him.	A man is posing while sitting with a weapon beside him.	weapon	sword	entailment
1443	A man is posing while sitting with a weapon beside him.	A man is posing while sitting with a shotgun beside him.	weapon	shotgun	neutral
1444	A man is posing while sitting with a shotgun beside him.	A man is posing while sitting with a weapon beside him.	weapon	shotgun	entailment
1447	A man is posing while sitting with a weapon beside him.	A man is posing while sitting with a machete beside him.	weapon	machete	neutral
1448	A man is posing while sitting with a machete beside him.	A man is posing while sitting with a weapon beside him.	weapon	machete	entailment
1451	A man is posing while sitting with a weapon beside him.	A man is posing while sitting with a firearm beside him.	weapon	firearm	neutral
1452	A man is posing while sitting with a firearm beside him.	A man is posing while sitting with a weapon beside him.	weapon	firearm	entailment
1455	A man is posing while sitting with a weapon beside him.	A man is posing while sitting with a saber beside him.	weapon	saber	neutral
1456	A man is posing while sitting with a saber beside him.	A man is posing while sitting with a weapon beside him.	weapon	saber	entailment
1457	A man is posing while sitting with a weapon beside him.	A man is posing while sitting with a bayonet beside him.	weapon	bayonet	neutral
1458	A man is posing while sitting with a bayonet beside him.	A man is posing while sitting with a weapon beside him.	weapon	bayonet	entailment
1459	A man is posing while sitting with a weapon beside him.	A man is posing while sitting with a javelin beside him.	weapon	javelin	neutral
1460	A man is posing while sitting with a javelin beside him.	A man is posing while sitting with a weapon beside him.	weapon	javelin	entailment
1461	A scientist looking through a microscope in a lab.	A person looking through a microscope in a lab.	person	scientist	entailment
1462	A person looking through a microscope in a lab.	A scientist looking through a microscope in a lab.	person	scientist	neutral
1463	A scientist looking through a microscope in a lab.	A physicist looking through a microscope in a lab.	scientist	physicist	neutral
1464	A physicist looking through a microscope in a lab.	A scientist looking through a microscope in a lab.	scientist	physicist	entailment
1467	A scientist looking through a microscope in a lab.	A paleontologist looking through a microscope in a lab.	scientist	paleontologist	neutral
1468	A paleontologist looking through a microscope in a lab.	A scientist looking through a microscope in a lab.	scientist	paleontologist	entailment
1469	A scientist looking through a microscope in a lab.	A biologist looking through a microscope in a lab.	scientist	biologist	neutral
1470	A biologist looking through a microscope in a lab.	A scientist looking through a microscope in a lab.	scientist	biologist	entailment
1473	A scientist looking through a microscope in a lab.	An archeologist looking through a microscope in a lab.	scientist	archeologist	neutral
1474	An archeologist looking through a microscope in a lab.	A scientist looking through a microscope in a lab.	scientist	archeologist	entailment
1475	A scientist looking through a microscope in a lab.	A geologist looking through a microscope in a lab.	scientist	geologist	neutral
1476	A geologist looking through a microscope in a lab.	A scientist looking through a microscope in a lab.	scientist	geologist	entailment
